"year","age","week","deaths","pop_start","pop_end","weekMax","season","pop_midweek","exposure"
2012,"90+",42,2806,588853,630156,52,0.798076923076923,621815.971153846,11957.9994452663
2012,"90+",43,2683,588853,630156,52,0.817307692307692,622610.259615385,11973.2742233728
2012,"90+",44,2906,588853,630156,52,0.836538461538462,623404.548076923,11988.5490014793
2012,"90+",45,2860,588853,630156,52,0.855769230769231,624198.836538462,12003.8237795858
2012,"90+",46,2719,588853,630156,52,0.875,624993.125,12019.0985576923
2012,"90+",47,2885,588853,630156,52,0.894230769230769,625787.413461538,12034.3733357988
2012,"90+",48,2788,588853,630156,52,0.913461538461538,626581.701923077,12049.6481139053
2012,"90+",49,2884,588853,630156,52,0.932692307692308,627375.990384615,12064.9228920118
2012,"90+",50,3060,588853,630156,52,0.951923076923077,628170.278846154,12080.1976701183
2012,"90+",51,3045,588853,630156,52,0.971153846153846,628964.567307692,12095.4724482249
2012,"90+",52,3194,588853,630156,52,0.990384615384615,629758.855769231,12110.7472263314
2013,"0-29",1,145,24399568,24391386,52,0.00961538461538462,24399489.3269231,469220.948594675
2013,"0-29",2,157,24399568,24391386,52,0.0288461538461538,24399331.9807692,469217.922707101
2013,"0-29",3,138,24399568,24391386,52,0.0480769230769231,24399174.6346154,469214.896819527
2013,"0-29",4,150,24399568,24391386,52,0.0673076923076923,24399017.2884615,469211.870931953
2013,"0-29",5,154,24399568,24391386,52,0.0865384615384615,24398859.9423077,469208.845044379
2013,"0-29",6,170,24399568,24391386,52,0.105769230769231,24398702.5961538,469205.819156805
2013,"0-29",7,165,24399568,24391386,52,0.125,24398545.25,469202.793269231
2013,"0-29",8,168,24399568,24391386,52,0.144230769230769,24398387.9038462,469199.767381657
2013,"0-29",9,180,24399568,24391386,52,0.163461538461538,24398230.5576923,469196.741494083
2013,"0-29",10,179,24399568,24391386,52,0.182692307692308,24398073.2115385,469193.715606509
2013,"0-29",11,135,24399568,24391386,52,0.201923076923077,24397915.8653846,469190.689718935
2013,"0-29",12,159,24399568,24391386,52,0.221153846153846,24397758.5192308,469187.663831361
2013,"0-29",13,140,24399568,24391386,52,0.240384615384615,24397601.1730769,469184.637943787
2013,"0-29",14,154,24399568,24391386,52,0.259615384615385,24397443.8269231,469181.612056213
2013,"0-29",15,170,24399568,24391386,52,0.278846153846154,24397286.4807692,469178.586168639
2013,"0-29",16,172,24399568,24391386,52,0.298076923076923,24397129.1346154,469175.560281065
2013,"0-29",17,147,24399568,24391386,52,0.317307692307692,24396971.7884615,469172.534393491
2013,"0-29",18,161,24399568,24391386,52,0.336538461538462,24396814.4423077,469169.508505917
2013,"0-29",19,153,24399568,24391386,52,0.355769230769231,24396657.0961538,469166.482618343
2013,"0-29",20,151,24399568,24391386,52,0.375,24396499.75,469163.456730769
2013,"0-29",21,135,24399568,24391386,52,0.394230769230769,24396342.4038462,469160.430843195
2013,"0-29",22,143,24399568,24391386,52,0.413461538461538,24396185.0576923,469157.404955621
2013,"0-29",23,154,24399568,24391386,52,0.432692307692308,24396027.7115385,469154.379068047
2013,"0-29",24,140,24399568,24391386,52,0.451923076923077,24395870.3653846,469151.353180473
2013,"0-29",25,150,24399568,24391386,52,0.471153846153846,24395713.0192308,469148.327292899
2013,"0-29",26,131,24399568,24391386,52,0.490384615384615,24395555.6730769,469145.301405325
2013,"0-29",27,143,24399568,24391386,52,0.509615384615385,24395398.3269231,469142.275517751
2013,"0-29",28,135,24399568,24391386,52,0.528846153846154,24395240.9807692,469139.249630178
2013,"0-29",29,157,24399568,24391386,52,0.548076923076923,24395083.6346154,469136.223742604
2013,"0-29",30,164,24399568,24391386,52,0.567307692307692,24394926.2884615,469133.19785503
2013,"0-29",31,152,24399568,24391386,52,0.586538461538462,24394768.9423077,469130.171967456
2013,"0-29",32,161,24399568,24391386,52,0.605769230769231,24394611.5961538,469127.146079882
2013,"0-29",33,150,24399568,24391386,52,0.625,24394454.25,469124.120192308
2013,"0-29",34,130,24399568,24391386,52,0.644230769230769,24394296.9038462,469121.094304734
2013,"0-29",35,144,24399568,24391386,52,0.663461538461538,24394139.5576923,469118.06841716
2013,"0-29",36,137,24399568,24391386,52,0.682692307692308,24393982.2115385,469115.042529586
2013,"0-29",37,145,24399568,24391386,52,0.701923076923077,24393824.8653846,469112.016642012
2013,"0-29",38,164,24399568,24391386,52,0.721153846153846,24393667.5192308,469108.990754438
2013,"0-29",39,131,24399568,24391386,52,0.740384615384615,24393510.1730769,469105.964866864
2013,"0-29",40,137,24399568,24391386,52,0.759615384615385,24393352.8269231,469102.93897929
2013,"0-29",41,160,24399568,24391386,52,0.778846153846154,24393195.4807692,469099.913091716
2013,"0-29",42,158,24399568,24391386,52,0.798076923076923,24393038.1346154,469096.887204142
2013,"0-29",43,161,24399568,24391386,52,0.817307692307692,24392880.7884615,469093.861316568
2013,"0-29",44,128,24399568,24391386,52,0.836538461538462,24392723.4423077,469090.835428994
2013,"0-29",45,133,24399568,24391386,52,0.855769230769231,24392566.0961538,469087.80954142
2013,"0-29",46,131,24399568,24391386,52,0.875,24392408.75,469084.783653846
2013,"0-29",47,137,24399568,24391386,52,0.894230769230769,24392251.4038462,469081.757766272
2013,"0-29",48,125,24399568,24391386,52,0.913461538461538,24392094.0576923,469078.731878698
2013,"0-29",49,127,24399568,24391386,52,0.932692307692308,24391936.7115385,469075.705991124
2013,"0-29",50,148,24399568,24391386,52,0.951923076923077,24391779.3653846,469072.68010355
2013,"0-29",51,155,24399568,24391386,52,0.971153846153846,24391622.0192308,469069.654215976
2013,"0-29",52,129,24399568,24391386,52,0.990384615384615,24391464.6730769,469066.628328402
2013,"30-34",1,61,4915126,4995969,52,0.00961538461538462,4915903.33653846,94536.6026257396
2013,"30-34",2,41,4915126,4995969,52,0.0288461538461538,4917458.00961538,94566.5001849112
2013,"30-34",3,42,4915126,4995969,52,0.0480769230769231,4919012.68269231,94596.3977440828
2013,"30-34",4,50,4915126,4995969,52,0.0673076923076923,4920567.35576923,94626.2953032544
2013,"30-34",5,57,4915126,4995969,52,0.0865384615384615,4922122.02884615,94656.192862426
2013,"30-34",6,42,4915126,4995969,52,0.105769230769231,4923676.70192308,94686.0904215976
2013,"30-34",7,48,4915126,4995969,52,0.125,4925231.375,94715.9879807692
2013,"30-34",8,48,4915126,4995969,52,0.144230769230769,4926786.04807692,94745.8855399408
2013,"30-34",9,51,4915126,4995969,52,0.163461538461538,4928340.72115385,94775.7830991124
2013,"30-34",10,55,4915126,4995969,52,0.182692307692308,4929895.39423077,94805.680658284
2013,"30-34",11,57,4915126,4995969,52,0.201923076923077,4931450.06730769,94835.5782174556
2013,"30-34",12,47,4915126,4995969,52,0.221153846153846,4933004.74038462,94865.4757766272
2013,"30-34",13,45,4915126,4995969,52,0.240384615384615,4934559.41346154,94895.3733357988
2013,"30-34",14,50,4915126,4995969,52,0.259615384615385,4936114.08653846,94925.2708949704
2013,"30-34",15,40,4915126,4995969,52,0.278846153846154,4937668.75961538,94955.168454142
2013,"30-34",16,45,4915126,4995969,52,0.298076923076923,4939223.43269231,94985.0660133136
2013,"30-34",17,46,4915126,4995969,52,0.317307692307692,4940778.10576923,95014.9635724852
2013,"30-34",18,48,4915126,4995969,52,0.336538461538462,4942332.77884615,95044.8611316568
2013,"30-34",19,56,4915126,4995969,52,0.355769230769231,4943887.45192308,95074.7586908284
2013,"30-34",20,58,4915126,4995969,52,0.375,4945442.125,95104.65625
2013,"30-34",21,50,4915126,4995969,52,0.394230769230769,4946996.79807692,95134.5538091716
2013,"30-34",22,60,4915126,4995969,52,0.413461538461538,4948551.47115385,95164.4513683432
2013,"30-34",23,46,4915126,4995969,52,0.432692307692308,4950106.14423077,95194.3489275148
2013,"30-34",24,56,4915126,4995969,52,0.451923076923077,4951660.81730769,95224.2464866864
2013,"30-34",25,56,4915126,4995969,52,0.471153846153846,4953215.49038462,95254.144045858
2013,"30-34",26,54,4915126,4995969,52,0.490384615384615,4954770.16346154,95284.0416050296
2013,"30-34",27,41,4915126,4995969,52,0.509615384615385,4956324.83653846,95313.9391642012
2013,"30-34",28,58,4915126,4995969,52,0.528846153846154,4957879.50961538,95343.8367233728
2013,"30-34",29,46,4915126,4995969,52,0.548076923076923,4959434.18269231,95373.7342825444
2013,"30-34",30,42,4915126,4995969,52,0.567307692307692,4960988.85576923,95403.631841716
2013,"30-34",31,54,4915126,4995969,52,0.586538461538462,4962543.52884615,95433.5294008876
2013,"30-34",32,45,4915126,4995969,52,0.605769230769231,4964098.20192308,95463.4269600592
2013,"30-34",33,54,4915126,4995969,52,0.625,4965652.875,95493.3245192308
2013,"30-34",34,59,4915126,4995969,52,0.644230769230769,4967207.54807692,95523.2220784024
2013,"30-34",35,53,4915126,4995969,52,0.663461538461538,4968762.22115385,95553.119637574
2013,"30-34",36,47,4915126,4995969,52,0.682692307692308,4970316.89423077,95583.0171967456
2013,"30-34",37,43,4915126,4995969,52,0.701923076923077,4971871.56730769,95612.9147559172
2013,"30-34",38,48,4915126,4995969,52,0.721153846153846,4973426.24038462,95642.8123150888
2013,"30-34",39,44,4915126,4995969,52,0.740384615384615,4974980.91346154,95672.7098742603
2013,"30-34",40,54,4915126,4995969,52,0.759615384615385,4976535.58653846,95702.607433432
2013,"30-34",41,50,4915126,4995969,52,0.778846153846154,4978090.25961538,95732.5049926036
2013,"30-34",42,34,4915126,4995969,52,0.798076923076923,4979644.93269231,95762.4025517752
2013,"30-34",43,35,4915126,4995969,52,0.817307692307692,4981199.60576923,95792.3001109467
2013,"30-34",44,40,4915126,4995969,52,0.836538461538462,4982754.27884615,95822.1976701183
2013,"30-34",45,48,4915126,4995969,52,0.855769230769231,4984308.95192308,95852.0952292899
2013,"30-34",46,43,4915126,4995969,52,0.875,4985863.625,95881.9927884615
2013,"30-34",47,60,4915126,4995969,52,0.894230769230769,4987418.29807692,95911.8903476331
2013,"30-34",48,53,4915126,4995969,52,0.913461538461538,4988972.97115385,95941.7879068047
2013,"30-34",49,48,4915126,4995969,52,0.932692307692308,4990527.64423077,95971.6854659763
2013,"30-34",50,61,4915126,4995969,52,0.951923076923077,4992082.31730769,96001.5830251479
2013,"30-34",51,54,4915126,4995969,52,0.971153846153846,4993636.99038462,96031.4805843195
2013,"30-34",52,52,4915126,4995969,52,0.990384615384615,4995191.66346154,96061.3781434911
2013,"35-39",1,72,4612016,4669105,52,0.00961538461538462,4612564.93269231,88703.1717825444
2013,"35-39",2,61,4612016,4669105,52,0.0288461538461538,4613662.79807692,88724.2845784024
2013,"35-39",3,58,4612016,4669105,52,0.0480769230769231,4614760.66346154,88745.3973742603
2013,"35-39",4,61,4612016,4669105,52,0.0673076923076923,4615858.52884615,88766.5101701183
2013,"35-39",5,63,4612016,4669105,52,0.0865384615384615,4616956.39423077,88787.6229659763
2013,"35-39",6,68,4612016,4669105,52,0.105769230769231,4618054.25961538,88808.7357618343
2013,"35-39",7,70,4612016,4669105,52,0.125,4619152.125,88829.8485576923
2013,"35-39",8,89,4612016,4669105,52,0.144230769230769,4620249.99038462,88850.9613535503
2013,"35-39",9,76,4612016,4669105,52,0.163461538461538,4621347.85576923,88872.0741494083
2013,"35-39",10,82,4612016,4669105,52,0.182692307692308,4622445.72115385,88893.1869452663
2013,"35-39",11,71,4612016,4669105,52,0.201923076923077,4623543.58653846,88914.2997411243
2013,"35-39",12,66,4612016,4669105,52,0.221153846153846,4624641.45192308,88935.4125369822
2013,"35-39",13,54,4612016,4669105,52,0.240384615384615,4625739.31730769,88956.5253328402
2013,"35-39",14,59,4612016,4669105,52,0.259615384615385,4626837.18269231,88977.6381286982
2013,"35-39",15,65,4612016,4669105,52,0.278846153846154,4627935.04807692,88998.7509245562
2013,"35-39",16,75,4612016,4669105,52,0.298076923076923,4629032.91346154,89019.8637204142
2013,"35-39",17,73,4612016,4669105,52,0.317307692307692,4630130.77884615,89040.9765162722
2013,"35-39",18,76,4612016,4669105,52,0.336538461538462,4631228.64423077,89062.0893121302
2013,"35-39",19,72,4612016,4669105,52,0.355769230769231,4632326.50961538,89083.2021079882
2013,"35-39",20,58,4612016,4669105,52,0.375,4633424.375,89104.3149038462
2013,"35-39",21,62,4612016,4669105,52,0.394230769230769,4634522.24038462,89125.4276997042
2013,"35-39",22,64,4612016,4669105,52,0.413461538461538,4635620.10576923,89146.5404955621
2013,"35-39",23,67,4612016,4669105,52,0.432692307692308,4636717.97115385,89167.6532914201
2013,"35-39",24,66,4612016,4669105,52,0.451923076923077,4637815.83653846,89188.7660872781
2013,"35-39",25,70,4612016,4669105,52,0.471153846153846,4638913.70192308,89209.8788831361
2013,"35-39",26,73,4612016,4669105,52,0.490384615384615,4640011.56730769,89230.9916789941
2013,"35-39",27,72,4612016,4669105,52,0.509615384615385,4641109.43269231,89252.1044748521
2013,"35-39",28,60,4612016,4669105,52,0.528846153846154,4642207.29807692,89273.2172707101
2013,"35-39",29,72,4612016,4669105,52,0.548076923076923,4643305.16346154,89294.330066568
2013,"35-39",30,80,4612016,4669105,52,0.567307692307692,4644403.02884615,89315.442862426
2013,"35-39",31,75,4612016,4669105,52,0.586538461538462,4645500.89423077,89336.555658284
2013,"35-39",32,61,4612016,4669105,52,0.605769230769231,4646598.75961538,89357.668454142
2013,"35-39",33,70,4612016,4669105,52,0.625,4647696.625,89378.78125
2013,"35-39",34,54,4612016,4669105,52,0.644230769230769,4648794.49038462,89399.894045858
2013,"35-39",35,70,4612016,4669105,52,0.663461538461538,4649892.35576923,89421.006841716
2013,"35-39",36,73,4612016,4669105,52,0.682692307692308,4650990.22115385,89442.119637574
2013,"35-39",37,62,4612016,4669105,52,0.701923076923077,4652088.08653846,89463.232433432
2013,"35-39",38,60,4612016,4669105,52,0.721153846153846,4653185.95192308,89484.3452292899
2013,"35-39",39,60,4612016,4669105,52,0.740384615384615,4654283.81730769,89505.4580251479
2013,"35-39",40,63,4612016,4669105,52,0.759615384615385,4655381.68269231,89526.5708210059
2013,"35-39",41,53,4612016,4669105,52,0.778846153846154,4656479.54807692,89547.6836168639
2013,"35-39",42,58,4612016,4669105,52,0.798076923076923,4657577.41346154,89568.7964127219
2013,"35-39",43,71,4612016,4669105,52,0.817307692307692,4658675.27884615,89589.9092085799
2013,"35-39",44,61,4612016,4669105,52,0.836538461538462,4659773.14423077,89611.0220044379
2013,"35-39",45,70,4612016,4669105,52,0.855769230769231,4660871.00961538,89632.1348002959
2013,"35-39",46,68,4612016,4669105,52,0.875,4661968.875,89653.2475961538
2013,"35-39",47,51,4612016,4669105,52,0.894230769230769,4663066.74038462,89674.3603920118
2013,"35-39",48,61,4612016,4669105,52,0.913461538461538,4664164.60576923,89695.4731878698
2013,"35-39",49,80,4612016,4669105,52,0.932692307692308,4665262.47115385,89716.5859837278
2013,"35-39",50,54,4612016,4669105,52,0.951923076923077,4666360.33653846,89737.6987795858
2013,"35-39",51,54,4612016,4669105,52,0.971153846153846,4667458.20192308,89758.8115754438
2013,"35-39",52,69,4612016,4669105,52,0.990384615384615,4668556.06730769,89779.9243713018
2013,"40-44",1,144,5844523,5483899,52,0.00961538461538462,5841055.46153846,112327.98964497
2013,"40-44",2,152,5844523,5483899,52,0.0288461538461538,5834120.38461538,112194.622781065
2013,"40-44",3,128,5844523,5483899,52,0.0480769230769231,5827185.30769231,112061.25591716
2013,"40-44",4,116,5844523,5483899,52,0.0673076923076923,5820250.23076923,111927.889053254
2013,"40-44",5,145,5844523,5483899,52,0.0865384615384615,5813315.15384615,111794.522189349
2013,"40-44",6,148,5844523,5483899,52,0.105769230769231,5806380.07692308,111661.155325444
2013,"40-44",7,140,5844523,5483899,52,0.125,5799445,111527.788461538
2013,"40-44",8,151,5844523,5483899,52,0.144230769230769,5792509.92307692,111394.421597633
2013,"40-44",9,162,5844523,5483899,52,0.163461538461538,5785574.84615385,111261.054733728
2013,"40-44",10,142,5844523,5483899,52,0.182692307692308,5778639.76923077,111127.687869822
2013,"40-44",11,157,5844523,5483899,52,0.201923076923077,5771704.69230769,110994.321005917
2013,"40-44",12,118,5844523,5483899,52,0.221153846153846,5764769.61538462,110860.954142012
2013,"40-44",13,143,5844523,5483899,52,0.240384615384615,5757834.53846154,110727.587278106
2013,"40-44",14,140,5844523,5483899,52,0.259615384615385,5750899.46153846,110594.220414201
2013,"40-44",15,158,5844523,5483899,52,0.278846153846154,5743964.38461538,110460.853550296
2013,"40-44",16,150,5844523,5483899,52,0.298076923076923,5737029.30769231,110327.486686391
2013,"40-44",17,143,5844523,5483899,52,0.317307692307692,5730094.23076923,110194.119822485
2013,"40-44",18,123,5844523,5483899,52,0.336538461538462,5723159.15384615,110060.75295858
2013,"40-44",19,117,5844523,5483899,52,0.355769230769231,5716224.07692308,109927.386094675
2013,"40-44",20,107,5844523,5483899,52,0.375,5709289,109794.019230769
2013,"40-44",21,123,5844523,5483899,52,0.394230769230769,5702353.92307692,109660.652366864
2013,"40-44",22,135,5844523,5483899,52,0.413461538461538,5695418.84615385,109527.285502959
2013,"40-44",23,124,5844523,5483899,52,0.432692307692308,5688483.76923077,109393.918639053
2013,"40-44",24,125,5844523,5483899,52,0.451923076923077,5681548.69230769,109260.551775148
2013,"40-44",25,151,5844523,5483899,52,0.471153846153846,5674613.61538462,109127.184911243
2013,"40-44",26,118,5844523,5483899,52,0.490384615384615,5667678.53846154,108993.818047337
2013,"40-44",27,134,5844523,5483899,52,0.509615384615385,5660743.46153846,108860.451183432
2013,"40-44",28,119,5844523,5483899,52,0.528846153846154,5653808.38461538,108727.084319527
2013,"40-44",29,118,5844523,5483899,52,0.548076923076923,5646873.30769231,108593.717455621
2013,"40-44",30,136,5844523,5483899,52,0.567307692307692,5639938.23076923,108460.350591716
2013,"40-44",31,139,5844523,5483899,52,0.586538461538462,5633003.15384615,108326.983727811
2013,"40-44",32,129,5844523,5483899,52,0.605769230769231,5626068.07692308,108193.616863905
2013,"40-44",33,126,5844523,5483899,52,0.625,5619133,108060.25
2013,"40-44",34,127,5844523,5483899,52,0.644230769230769,5612197.92307692,107926.883136095
2013,"40-44",35,105,5844523,5483899,52,0.663461538461538,5605262.84615385,107793.516272189
2013,"40-44",36,156,5844523,5483899,52,0.682692307692308,5598327.76923077,107660.149408284
2013,"40-44",37,108,5844523,5483899,52,0.701923076923077,5591392.69230769,107526.782544379
2013,"40-44",38,130,5844523,5483899,52,0.721153846153846,5584457.61538462,107393.415680473
2013,"40-44",39,118,5844523,5483899,52,0.740384615384615,5577522.53846154,107260.048816568
2013,"40-44",40,111,5844523,5483899,52,0.759615384615385,5570587.46153846,107126.681952663
2013,"40-44",41,119,5844523,5483899,52,0.778846153846154,5563652.38461538,106993.315088757
2013,"40-44",42,135,5844523,5483899,52,0.798076923076923,5556717.30769231,106859.948224852
2013,"40-44",43,112,5844523,5483899,52,0.817307692307692,5549782.23076923,106726.581360947
2013,"40-44",44,121,5844523,5483899,52,0.836538461538462,5542847.15384615,106593.214497041
2013,"40-44",45,119,5844523,5483899,52,0.855769230769231,5535912.07692308,106459.847633136
2013,"40-44",46,124,5844523,5483899,52,0.875,5528977,106326.480769231
2013,"40-44",47,134,5844523,5483899,52,0.894230769230769,5522041.92307692,106193.113905325
2013,"40-44",48,116,5844523,5483899,52,0.913461538461538,5515106.84615385,106059.74704142
2013,"40-44",49,127,5844523,5483899,52,0.932692307692308,5508171.76923077,105926.380177515
2013,"40-44",50,122,5844523,5483899,52,0.951923076923077,5501236.69230769,105793.013313609
2013,"40-44",51,137,5844523,5483899,52,0.971153846153846,5494301.61538462,105659.646449704
2013,"40-44",52,126,5844523,5483899,52,0.990384615384615,5487366.53846154,105526.279585799
2013,"45-49",1,303,6978201,6881594,52,0.00961538461538462,6977272.08653846,134178.309356509
2013,"45-49",2,310,6978201,6881594,52,0.0288461538461538,6975414.25961538,134142.58191568
2013,"45-49",3,291,6978201,6881594,52,0.0480769230769231,6973556.43269231,134106.854474852
2013,"45-49",4,282,6978201,6881594,52,0.0673076923076923,6971698.60576923,134071.127034024
2013,"45-49",5,292,6978201,6881594,52,0.0865384615384615,6969840.77884615,134035.399593195
2013,"45-49",6,303,6978201,6881594,52,0.105769230769231,6967982.95192308,133999.672152367
2013,"45-49",7,307,6978201,6881594,52,0.125,6966125.125,133963.944711538
2013,"45-49",8,330,6978201,6881594,52,0.144230769230769,6964267.29807692,133928.21727071
2013,"45-49",9,331,6978201,6881594,52,0.163461538461538,6962409.47115385,133892.489829882
2013,"45-49",10,294,6978201,6881594,52,0.182692307692308,6960551.64423077,133856.762389053
2013,"45-49",11,307,6978201,6881594,52,0.201923076923077,6958693.81730769,133821.034948225
2013,"45-49",12,279,6978201,6881594,52,0.221153846153846,6956835.99038462,133785.307507396
2013,"45-49",13,267,6978201,6881594,52,0.240384615384615,6954978.16346154,133749.580066568
2013,"45-49",14,288,6978201,6881594,52,0.259615384615385,6953120.33653846,133713.85262574
2013,"45-49",15,304,6978201,6881594,52,0.278846153846154,6951262.50961538,133678.125184911
2013,"45-49",16,261,6978201,6881594,52,0.298076923076923,6949404.68269231,133642.397744083
2013,"45-49",17,294,6978201,6881594,52,0.317307692307692,6947546.85576923,133606.670303254
2013,"45-49",18,284,6978201,6881594,52,0.336538461538462,6945689.02884615,133570.942862426
2013,"45-49",19,297,6978201,6881594,52,0.355769230769231,6943831.20192308,133535.215421598
2013,"45-49",20,314,6978201,6881594,52,0.375,6941973.375,133499.487980769
2013,"45-49",21,264,6978201,6881594,52,0.394230769230769,6940115.54807692,133463.760539941
2013,"45-49",22,248,6978201,6881594,52,0.413461538461538,6938257.72115385,133428.033099112
2013,"45-49",23,268,6978201,6881594,52,0.432692307692308,6936399.89423077,133392.305658284
2013,"45-49",24,263,6978201,6881594,52,0.451923076923077,6934542.06730769,133356.578217456
2013,"45-49",25,302,6978201,6881594,52,0.471153846153846,6932684.24038462,133320.850776627
2013,"45-49",26,294,6978201,6881594,52,0.490384615384615,6930826.41346154,133285.123335799
2013,"45-49",27,297,6978201,6881594,52,0.509615384615385,6928968.58653846,133249.39589497
2013,"45-49",28,285,6978201,6881594,52,0.528846153846154,6927110.75961538,133213.668454142
2013,"45-49",29,283,6978201,6881594,52,0.548076923076923,6925252.93269231,133177.941013314
2013,"45-49",30,255,6978201,6881594,52,0.567307692307692,6923395.10576923,133142.213572485
2013,"45-49",31,302,6978201,6881594,52,0.586538461538462,6921537.27884615,133106.486131657
2013,"45-49",32,271,6978201,6881594,52,0.605769230769231,6919679.45192308,133070.758690828
2013,"45-49",33,291,6978201,6881594,52,0.625,6917821.625,133035.03125
2013,"45-49",34,238,6978201,6881594,52,0.644230769230769,6915963.79807692,132999.303809172
2013,"45-49",35,251,6978201,6881594,52,0.663461538461538,6914105.97115385,132963.576368343
2013,"45-49",36,256,6978201,6881594,52,0.682692307692308,6912248.14423077,132927.848927515
2013,"45-49",37,264,6978201,6881594,52,0.701923076923077,6910390.31730769,132892.121486686
2013,"45-49",38,256,6978201,6881594,52,0.721153846153846,6908532.49038462,132856.394045858
2013,"45-49",39,263,6978201,6881594,52,0.740384615384615,6906674.66346154,132820.66660503
2013,"45-49",40,245,6978201,6881594,52,0.759615384615385,6904816.83653846,132784.939164201
2013,"45-49",41,305,6978201,6881594,52,0.778846153846154,6902959.00961538,132749.211723373
2013,"45-49",42,276,6978201,6881594,52,0.798076923076923,6901101.18269231,132713.484282544
2013,"45-49",43,292,6978201,6881594,52,0.817307692307692,6899243.35576923,132677.756841716
2013,"45-49",44,245,6978201,6881594,52,0.836538461538462,6897385.52884615,132642.029400888
2013,"45-49",45,252,6978201,6881594,52,0.855769230769231,6895527.70192308,132606.301960059
2013,"45-49",46,256,6978201,6881594,52,0.875,6893669.875,132570.574519231
2013,"45-49",47,277,6978201,6881594,52,0.894230769230769,6891812.04807692,132534.847078402
2013,"45-49",48,256,6978201,6881594,52,0.913461538461538,6889954.22115385,132499.119637574
2013,"45-49",49,280,6978201,6881594,52,0.932692307692308,6888096.39423077,132463.392196746
2013,"45-49",50,234,6978201,6881594,52,0.951923076923077,6886238.56730769,132427.664755917
2013,"45-49",51,248,6978201,6881594,52,0.971153846153846,6884380.74038462,132391.937315089
2013,"45-49",52,277,6978201,6881594,52,0.990384615384615,6882522.91346154,132356.20987426
2013,"50-54",1,526,6505934,6708858,52,0.00961538461538462,6507885.19230769,125151.638313609
2013,"50-54",2,451,6505934,6708858,52,0.0288461538461538,6511787.57692308,125226.684171598
2013,"50-54",3,529,6505934,6708858,52,0.0480769230769231,6515689.96153846,125301.730029586
2013,"50-54",4,496,6505934,6708858,52,0.0673076923076923,6519592.34615385,125376.775887574
2013,"50-54",5,509,6505934,6708858,52,0.0865384615384615,6523494.73076923,125451.821745562
2013,"50-54",6,530,6505934,6708858,52,0.105769230769231,6527397.11538462,125526.86760355
2013,"50-54",7,520,6505934,6708858,52,0.125,6531299.5,125601.913461538
2013,"50-54",8,495,6505934,6708858,52,0.144230769230769,6535201.88461538,125676.959319527
2013,"50-54",9,533,6505934,6708858,52,0.163461538461538,6539104.26923077,125752.005177515
2013,"50-54",10,541,6505934,6708858,52,0.182692307692308,6543006.65384615,125827.051035503
2013,"50-54",11,507,6505934,6708858,52,0.201923076923077,6546909.03846154,125902.096893491
2013,"50-54",12,510,6505934,6708858,52,0.221153846153846,6550811.42307692,125977.142751479
2013,"50-54",13,485,6505934,6708858,52,0.240384615384615,6554713.80769231,126052.188609467
2013,"50-54",14,514,6505934,6708858,52,0.259615384615385,6558616.19230769,126127.234467456
2013,"50-54",15,476,6505934,6708858,52,0.278846153846154,6562518.57692308,126202.280325444
2013,"50-54",16,443,6505934,6708858,52,0.298076923076923,6566420.96153846,126277.326183432
2013,"50-54",17,453,6505934,6708858,52,0.317307692307692,6570323.34615385,126352.37204142
2013,"50-54",18,467,6505934,6708858,52,0.336538461538462,6574225.73076923,126427.417899408
2013,"50-54",19,476,6505934,6708858,52,0.355769230769231,6578128.11538462,126502.463757396
2013,"50-54",20,481,6505934,6708858,52,0.375,6582030.5,126577.509615385
2013,"50-54",21,448,6505934,6708858,52,0.394230769230769,6585932.88461538,126652.555473373
2013,"50-54",22,462,6505934,6708858,52,0.413461538461538,6589835.26923077,126727.601331361
2013,"50-54",23,454,6505934,6708858,52,0.432692307692308,6593737.65384615,126802.647189349
2013,"50-54",24,448,6505934,6708858,52,0.451923076923077,6597640.03846154,126877.693047337
2013,"50-54",25,468,6505934,6708858,52,0.471153846153846,6601542.42307692,126952.738905325
2013,"50-54",26,422,6505934,6708858,52,0.490384615384615,6605444.80769231,127027.784763314
2013,"50-54",27,452,6505934,6708858,52,0.509615384615385,6609347.19230769,127102.830621302
2013,"50-54",28,417,6505934,6708858,52,0.528846153846154,6613249.57692308,127177.87647929
2013,"50-54",29,477,6505934,6708858,52,0.548076923076923,6617151.96153846,127252.922337278
2013,"50-54",30,440,6505934,6708858,52,0.567307692307692,6621054.34615385,127327.968195266
2013,"50-54",31,490,6505934,6708858,52,0.586538461538462,6624956.73076923,127403.014053254
2013,"50-54",32,455,6505934,6708858,52,0.605769230769231,6628859.11538462,127478.059911243
2013,"50-54",33,452,6505934,6708858,52,0.625,6632761.5,127553.105769231
2013,"50-54",34,402,6505934,6708858,52,0.644230769230769,6636663.88461538,127628.151627219
2013,"50-54",35,384,6505934,6708858,52,0.663461538461538,6640566.26923077,127703.197485207
2013,"50-54",36,454,6505934,6708858,52,0.682692307692308,6644468.65384615,127778.243343195
2013,"50-54",37,410,6505934,6708858,52,0.701923076923077,6648371.03846154,127853.289201183
2013,"50-54",38,437,6505934,6708858,52,0.721153846153846,6652273.42307692,127928.335059172
2013,"50-54",39,451,6505934,6708858,52,0.740384615384615,6656175.80769231,128003.38091716
2013,"50-54",40,473,6505934,6708858,52,0.759615384615385,6660078.19230769,128078.426775148
